field_key,field_label,depends_on,parent_value,option_value,option_label,required,filterable,allow_custom,lazy,unit,sort_order,active
model,Model,brand,infinix,Infinix NOTE 50,Infinix NOTE 50,true,true,true,true,,12,true
model,Model,brand,infinix,Infinix GT 30 Pro,Infinix GT 30 Pro,true,true,true,true,,13,true
model,Model,brand,infinix,Infinix GT 20 Pro,Infinix GT 20 Pro,true,true,true,true,,14,true
model,Model,brand,infinix,Infinix ZERO 40 5G,Infinix ZERO 40 5G,true,true,true,true,,15,true
model,Model,brand,infinix,Infinix ZERO 40,Infinix ZERO 40,true,true,true,true,,16,true
model,Model,brand,infinix,Infinix HOT 50 Pro+,Infinix HOT 50 Pro+,true,true,true,true,,17,true
model,Model,brand,infinix,Infinix HOT 50 Pro,Infinix HOT 50 Pro,true,true,true,true,,18,true
model,Model,brand,infinix,Infinix HOT 50,Infinix HOT 50,true,true,true,true,,19,true
model,Model,brand,itel,itel S25 Ultra,itel S25 Ultra,true,true,true,true,,10,true
model,Model,brand,itel,itel S25,itel S25,true,true,true,true,,11,true
model,Model,brand,itel,itel P70,itel P70,true,true,true,true,,12,true
model,Model,brand,itel,itel P65,itel P65,true,true,true,true,,13,true
model,Model,brand,itel,itel A90,itel A90,true,true,true,true,,14,true
model,Model,brand,itel,itel A80,itel A80,true,true,true,true,,15,true
model,Model,brand,nothing,Nothing Phone (3),Nothing Phone (3),true,true,true,true,,10,true
model,Model,brand,nothing,Nothing Phone (3a) Pro,Nothing Phone (3a) Pro,true,true,true,true,,11,true
model,Model,brand,nothing,Nothing Phone (3a),Nothing Phone (3a),true,true,true,true,,12,true
model,Model,brand,nothing,Nothing Phone (2),Nothing Phone (2),true,true,true,true,,13,true
model,Model,brand,nothing,Nothing Phone (2a) Plus,Nothing Phone (2a) Plus,true,true,true,true,,14,true
model,Model,brand,nothing,Nothing Phone (2a),Nothing Phone (2a),true,true,true,true,,15,true
storage_gb,Storage,model,Galaxy S26,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S26,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S26+,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S26+,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S26 Ultra,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S26 Ultra,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S26 Ultra,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,Galaxy S25,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S25,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S25,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,Galaxy S25+,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S25+,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S25 Ultra,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S25 Ultra,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S25 Ultra,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,Galaxy S25 Edge,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S25 Edge,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S25 FE,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S24,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S24,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S24+,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S24+,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S24 Ultra,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S24 Ultra,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S24 Ultra,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,Galaxy S24 FE,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S24 FE,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy Z Fold7,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy Z Fold7,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy Z Fold7,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,Galaxy Z Flip7,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy Z Flip7,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy Z Flip7 FE,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy Z Flip7 FE,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy Z Fold6,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy Z Fold6,512,512 GB,true,true,true,true,GB,11,true
