field_key,field_label,depends_on,parent_value,option_value,option_label,required,filterable,allow_custom,lazy,unit,sort_order,active
model,Model,brand,sony,ULT FIELD 5,ULT FIELD 5,true,true,true,true,,14,true
model,Model,brand,sony,ULT FIELD 3,ULT FIELD 3,true,true,true,true,,15,true
model,Model,brand,sony,HT-A9000,HT-A9000,true,true,true,true,,16,true
model,Model,brand,sony,BRAVIA Theatre Bar 9,BRAVIA Theatre Bar 9,true,true,true,true,,17,true
model,Model,brand,bose,QuietComfort Ultra Headphones,QuietComfort Ultra Headphones,true,true,true,true,,10,true
model,Model,brand,bose,QuietComfort Headphones,QuietComfort Headphones,true,true,true,true,,11,true
model,Model,brand,bose,QuietComfort Ultra Earbuds,QuietComfort Ultra Earbuds,true,true,true,true,,12,true
model,Model,brand,bose,SoundLink Max,SoundLink Max,true,true,true,true,,13,true
model,Model,brand,bose,SoundLink Flex (2nd Gen),SoundLink Flex (2nd Gen),true,true,true,true,,14,true
model,Model,brand,bose,Smart Ultra Soundbar,Smart Ultra Soundbar,true,true,true,true,,15,true
model,Model,brand,samsung,Galaxy Buds3 Pro,Galaxy Buds3 Pro,true,true,true,true,,10,true
model,Model,brand,samsung,Galaxy Buds3,Galaxy Buds3,true,true,true,true,,11,true
model,Model,brand,samsung,Galaxy Buds FE,Galaxy Buds FE,true,true,true,true,,12,true
model,Model,brand,samsung,Music Frame,Music Frame,true,true,true,true,,13,true
model,Model,brand,samsung,HW-Q990F,HW-Q990F,true,true,true,true,,14,true
model,Model,brand,samsung,HW-Q930F,HW-Q930F,true,true,true,true,,15,true
model,Model,brand,apple,AirPods 4,AirPods 4,true,true,true,true,,10,true
model,Model,brand,apple,AirPods 4 with Active Noise Cancellation,AirPods 4 with Active Noise Cancellation,true,true,true,true,,11,true
model,Model,brand,apple,AirPods Pro 2,AirPods Pro 2,true,true,true,true,,12,true
model,Model,brand,apple,AirPods Max (USB-C),AirPods Max (USB-C),true,true,true,true,,13,true
model,Model,brand,yamaha,HS5,HS5,true,true,true,true,,10,true
model,Model,brand,yamaha,HS7,HS7,true,true,true,true,,11,true
model,Model,brand,yamaha,HS8,HS8,true,true,true,true,,12,true
model,Model,brand,yamaha,RX-V6A,RX-V6A,true,true,true,true,,13,true
model,Model,brand,yamaha,RX-A4A,RX-A4A,true,true,true,true,,14,true
model,Model,brand,yamaha,MG10XU,MG10XU,true,true,true,true,,15,true
model,Model,brand,jbl,Flip 4,Flip 4,true,true,true,true,,200,true
model,Model,brand,jbl,Flip 5,Flip 5,true,true,true,true,,201,true
model,Model,brand,jbl,Flip 6,Flip 6,true,true,true,true,,202,true
model,Model,brand,jbl,Charge 4,Charge 4,true,true,true,true,,203,true
model,Model,brand,jbl,Charge 5,Charge 5,true,true,true,true,,204,true
model,Model,brand,jbl,Xtreme 2,Xtreme 2,true,true,true,true,,205,true
model,Model,brand,jbl,Xtreme 3,Xtreme 3,true,true,true,true,,206,true
model,Model,brand,sony,WH-1000XM3,WH-1000XM3,true,true,true,true,,200,true
model,Model,brand,sony,WH-1000XM4,WH-1000XM4,true,true,true,true,,201,true
model,Model,brand,sony,WF-1000XM3,WF-1000XM3,true,true,true,true,,202,true
model,Model,brand,sony,WF-1000XM4,WF-1000XM4,true,true,true,true,,203,true
model,Model,brand,bose,QuietComfort 35 II,QuietComfort 35 II,true,true,true,true,,200,true
model,Model,brand,bose,QuietComfort 45,QuietComfort 45,true,true,true,true,,201,true
model,Model,brand,bose,SoundLink Mini II,SoundLink Mini II,true,true,true,true,,202,true
model,Model,brand,bose,SoundLink Revolve+,SoundLink Revolve+,true,true,true,true,,203,true
model,Model,brand,apple,AirPods (1st generation),AirPods (1st generation),true,true,true,true,,200,true
model,Model,brand,apple,AirPods (2nd generation),AirPods (2nd generation),true,true,true,true,,201,true
model,Model,brand,apple,AirPods (3rd generation),AirPods (3rd generation),true,true,true,true,,202,true
model,Model,brand,apple,AirPods Pro (1st generation),AirPods Pro (1st generation),true,true,true,true,,203,true
